Date;Tair;Tmin;Tmax;Rain;Pressure;WindSpeed;RH
17/07/2019;23.62;18.74;29.29;1.08;913;0.79;76.17
18/07/2019;23.65;19.94;29.18;0.82;912.7;0.74;70.41
19/07/2019;23.8;19.01;30.06;0.53;912.3;0.77;72.8
20/07/2019;23.05;20.34;27.56;3.43;911.9;0.7;84.02
21/07/2019;23.52;20.21;28.46;4.49;912;0.69;81.32
22/07/2019;24.24;19.89;30.37;0.31;912.5;0.55;69.35
23/07/2019;24.45;20.13;30.13;1.28;912.9;0.59;71.04
24/07/2019;24.23;20.08;30.2;2.65;913.1;0.56;73.08
25/07/2019;24.02;20.03;30.12;4.68;913.4;0.61;74.51
26/07/2019;23.63;18.38;30.01;0.6;914.2;0.86;65.65
27/07/2019;23.35;18.8;29.91;0.15;914.8;1;70.6
28/07/2019;23.83;18.61;30.71;2.74;914.4;0.9;64.95
29/07/2019;22.83;18.19;29.37;4.47;913.3;0.95;67.25
30/07/2019;23.56;18.62;29.65;0.19;912.6;0.97;72.67
31/07/2019;23.94;19.38;29.95;0.46;912.1;0.81;72.57
01/08/2019;24.16;19.32;30.17;0.2;912;0.75;72.34
02/08/2019;23.84;20.23;29.54;5.06;911.5;0.45;77.36
03/08/2019;24.02;20.8;29.29;11.84;911.7;0.47;80.04
04/08/2019;24.91;20.11;32;4.2;912.1;0.53;70.39
05/08/2019;25.07;20.57;31.64;4.07;912.5;0.5;71.56
06/08/2019;24.63;20.47;30.49;3.68;912.5;0.59;76.79
07/08/2019;24.91;19.79;31.85;2.97;912.6;0.47;71.09
08/08/2019;23.85;20.47;28.86;5.52;913.1;0.37;79.46
09/08/2019;23.73;20.74;28.3;4.47;913.1;0.56;81
10/08/2019;24.54;20.55;30.37;0.5;912.6;0.7;74.15
11/08/2019;24.85;20.91;30.98;0.43;912.6;0.71;73.25
12/08/2019;25.52;20.49;32.07;0;911.8;0.75;65.07
13/08/2019;25.53;20.96;32.29;0.13;911.4;0.69;64.06
14/08/2019;25.21;20.24;31.88;0.53;911.8;0.57;69.24
15/08/2019;24.35;20.69;30.04;3.72;912.9;0.53;75.23
16/08/2019;23.76;19.82;30.01;14.44;913.2;0.6;72.55
17/08/2019;23.33;18.63;29.79;25.64;912;0.48;78.49
18/08/2019;21.68;19.68;23.88;18.18;911.4;0.41;93.08
19/08/2019;21.41;18.49;24.72;7.89;911.4;0.39;86
20/08/2019;22.1;18.51;26.67;6.49;911.9;0.37;84.94
21/08/2019;23.06;19.49;27.53;5.58;912.7;0.51;85.71
22/08/2019;23.99;19.39;29.34;9.79;912.7;0.48;80.39
23/08/2019;24.19;19.2;30.2;4.3;912.6;0.51;75.56
24/08/2019;24.19;19.58;29.75;1.56;912.3;0.56;77.92
25/08/2019;24.33;20.32;30.15;7.25;911.4;0.48;77.11
26/08/2019;24.41;20.35;30.44;3.77;910.8;0.4;77.08
27/08/2019;24.09;20.18;29.49;1.09;911.2;0.48;77.78
28/08/2019;24.09;19.8;30.14;0.32;912.1;0.69;70.98
29/08/2019;23.69;18.59;30.18;0.2;912.5;0.71;67.2
30/08/2019;24.09;19.45;30.14;0.11;912.1;0.63;70.35
31/08/2019;24.23;19.67;29.78;4.49;911;0.28;72.09
01/09/2019;23.74;20.09;28.95;10.43;911.1;0.17;81.65
02/09/2019;23.33;20.33;27.39;11.62;910.8;0.49;84.01
03/09/2019;24.01;19.86;29.38;13.86;910.2;0.46;78.42
04/09/2019;23.9;19.55;28.83;1.93;912;0.62;77.75
05/09/2019;23.94;20.38;29.13;1.75;913.4;0.57;74.81
06/09/2019;22.25;18.53;27.39;6.96;913.3;0.58;78.42
07/09/2019;22.73;19.43;27.9;1.3;913;0.7;82.54
08/09/2019;23.68;20.42;29.03;1.43;912.7;0.58;79.59
09/09/2019;23.3;20.9;27.87;3.44;912.6;0.55;84.91
10/09/2019;23.44;19.18;29.03;3.02;912.7;0.51;77.87
11/09/2019;23.8;19.79;29.54;0.69;911.8;0.66;78.29
12/09/2019;23.6;20.09;28.83;1.47;910.8;0.57;79.22
13/09/2019;23.1;19.47;27.94;1.59;910.9;0.61;83.46
14/09/2019;24.12;19.61;30.02;0.95;911.7;0.69;75.72
15/09/2019;23.89;19.89;29.92;3.3;911.8;0.49;74.52
16/09/2019;23.1;18.7;29.29;7.04;912.5;0.67;70.8
17/09/2019;23.84;19.6;29.7;7.23;912.8;0.43;72.32
18/09/2019;23.07;20.19;27.71;6.19;912.3;0.59;84.98
19/09/2019;23.18;19.03;29.15;0.39;910.7;0.57;73.78
20/09/2019;23.19;18.39;29.55;2.7;910.4;0.43;74.25
21/09/2019;22.47;19.85;26.71;13.53;911.3;0.34;86.34
22/09/2019;22.8;19.92;27;22.88;911.5;0.25;88.62
23/09/2019;22.85;19.92;26.76;10;911.4;0.33;88.2
24/09/2019;22.55;20.3;25.79;2.63;911;0.34;88.51
25/09/2019;22.68;19.32;26.9;8.27;910.7;0.44;89.14
26/09/2019;22.67;19.53;27.27;11.52;910.1;0.36;87.6
27/09/2019;22.35;20.05;25.85;23.82;909.4;0.72;92.62
28/09/2019;21.86;19.23;25.68;7.89;911.7;0.65;88.96
29/09/2019;22.6;19.08;27.39;1.4;912.4;0.44;84.8
30/09/2019;22.19;19.92;26.16;7.15;910.9;0.66;90.8
01/10/2019;21.95;19.51;26.12;4.22;909.2;0.2;89.01
02/10/2019;22.23;19.23;27.51;17.06;908.9;0.19;84.96
03/10/2019;22.03;18.36;26.78;9.59;910.6;0.2;86.32
04/10/2019;23.18;19.6;28.1;5.63;911.9;0.29;84.63
05/10/2019;22.68;20.01;26.66;11.26;911.3;0.3;89.16
06/10/2019;21.37;19.64;23.93;22.23;910.2;0.28;94.22
07/10/2019;22.01;19.6;26.6;13.28;909.4;0.52;91.87
08/10/2019;22.33;19.67;26.15;2.63;910;0.41;89.95
09/10/2019;22.72;19.4;26.92;8.32;910.1;0.39;88.8
10/10/2019;22.75;20.03;26.94;10.51;910.3;0.53;85.96
11/10/2019;21.88;18.79;26.6;6.97;910.4;0.63;83.86
12/10/2019;21.47;17.8;25.9;3.93;910.4;0.67;88.29
13/10/2019;21.33;18.81;25.69;12.65;910.5;0.75;90.09
14/10/2019;20.55;17.9;24.37;16.52;910.5;0.57;90.55
15/10/2019;21.48;19.13;25.23;5.99;910.4;1.02;89
16/10/2019;22.48;18.21;28.11;7.29;911.6;0.61;86.19
17/10/2019;23.47;18.98;28.57;3.99;911.5;0.47;82.67
18/10/2019;23.34;19.94;27.81;4.86;911;0.43;86.14
19/10/2019;23.28;18.94;28.4;1.73;910.2;0.49;85.59
20/10/2019;23.46;19.58;28.44;1.83;910.5;0.5;84.21
21/10/2019;22.89;19.76;27.17;8.72;910.9;0.59;85.87
22/10/2019;21.79;18.54;25.87;19.45;910.8;0.28;89.05
23/10/2019;22.16;19.43;26.35;6.8;910;0.48;87.11
24/10/2019;21.93;19.33;26.43;5.97;910.2;0.48;85.49
25/10/2019;22.21;18.88;26.94;10.67;909.7;0.52;87.16
26/10/2019;21.91;19.11;25.9;3.86;910.2;0.38;87.65
27/10/2019;21.32;18.75;24.85;2.52;910.9;0.62;89.55
28/10/2019;21.71;19.46;25.55;12.42;910.7;0.39;91.11
29/10/2019;22.19;18.81;26.92;2.66;910.7;0.38;85.06
30/10/2019;22.03;18.48;26.8;0.24;910.6;0.39;82.26
31/10/2019;21.69;18.56;25.74;6.63;912.4;0.55;88.33
01/11/2019;20.95;19.01;24.31;6.01;913.8;0.81;92.01
02/11/2019;20.97;18.61;25.07;8.32;913;1.05;90.56
03/11/2019;20.48;18.06;24.58;7.05;911.9;1.09;90.26
04/11/2019;21.15;17.51;26.27;0.16;911.6;0.76;87.78
05/11/2019;20.97;17.6;25.32;0.38;912.8;0.93;88.14
06/11/2019;20.89;17.39;25.62;0.28;913.1;0.95;88.16
07/11/2019;21.47;17.98;26.1;1.66;911.9;0.84;89.15
08/11/2019;21.44;18.89;25.65;4;911.8;1.12;90.19
09/11/2019;20.45;18.07;24.64;2.31;912.6;1.37;89.92
10/11/2019;20.55;17.55;25.04;4.34;912.8;1.13;90.15
11/11/2019;20.88;18.24;25.51;5.15;911.9;0.63;88.77
12/11/2019;21.03;17.69;25.85;1.12;912;0.66;87.1
13/11/2019;20.71;17.33;25.31;2.81;912.5;0.68;88.01
14/11/2019;21.29;17.65;26.45;1.73;913.1;0.4;87
15/11/2019;21.09;18.15;25.3;2.78;913.4;0.66;89.47
16/11/2019;19.88;17.36;23.9;5.92;912.5;1.08;91.69
17/11/2019;19.16;16.36;23.85;1.16;911.9;1.1;87.52
18/11/2019;18.64;14.48;23.95;0;911.7;0.78;84.54
19/11/2019;18.58;15.33;23.55;0;912.9;0.67;84.95
20/11/2019;18.87;14.77;23.91;0;913.8;0.74;86.09
21/11/2019;20.12;15.89;25.55;0;913.4;0.69;86.91
22/11/2019;21.26;17.5;26.49;0;912.4;0.51;86.8
23/11/2019;21.27;17.85;26.07;0;912.5;0.61;87.66
24/11/2019;21.13;18.18;25.96;0.03;912.3;0.86;86.79
25/11/2019;20.41;16.72;25.52;0.05;910.7;0.81;85.76
26/11/2019;21.09;17.02;26.5;0;910.5;0.6;83.49
27/11/2019;22.06;18.33;26.9;0.04;912.3;0.69;86.75
28/11/2019;22.2;19.39;26.56;0.1;914;0.93;87.51
29/11/2019;20.91;18.07;25.11;0.23;914.1;1.1;86.74
30/11/2019;19.92;16.61;25.29;0;912.1;0.91;83.59
01/12/2019;20.37;16.69;26.02;0.22;912;0.66;83.18
02/12/2019;20.09;17.52;24.41;3.21;914.5;1.08;88.56
03/12/2019;19.22;16.3;24;2.03;913.9;1.12;87.83
04/12/2019;19.77;15.64;25.13;0;913.4;0.8;84.77
05/12/2019;20.08;16.69;24.86;0;914.4;0.9;84.2
06/12/2019;20.04;16.23;25.43;0;915.4;0.76;81.9
07/12/2019;19.99;16.75;24.73;0.26;916.3;1.02;84.9
08/12/2019;19.37;16.52;24.15;1.39;914.8;1.07;87.3
09/12/2019;20.12;16.27;25.61;0.02;913;0.77;83.56
10/12/2019;21.23;16.63;27.12;0.28;912.9;0.61;82.69
11/12/2019;21.12;18.07;25.78;2.03;914.2;0.85;87.16
12/12/2019;20.87;17.75;25.32;0.4;914;1.09;84.97
13/12/2019;20.36;16.45;25.6;0;912.2;0.72;83.68
14/12/2019;20.76;17.18;26.21;0;912;0.63;82.23
15/12/2019;20.91;17.05;26.87;0;912.9;0.64;77.92
16/12/2019;21.73;17.15;27.45;0.01;911.8;0.51;79.2
17/12/2019;21.67;18.07;26.78;0.48;910.3;0.38;82.07
18/12/2019;20.75;18.06;25.56;4.39;911.1;1.05;86.7
19/12/2019;16.65;14.29;19.67;5.06;913.9;1.77;90.45
20/12/2019;16.97;14.33;21.12;1.7;914.2;1.4;89.34
21/12/2019;18.27;15.4;22.98;0.93;913.5;1.1;89.26
22/12/2019;19.85;15.99;25.31;0.71;913.1;0.99;86.8
23/12/2019;19.06;16.89;23.21;2.03;913.3;1.27;90.55
24/12/2019;18.77;15.87;24.01;0.33;912.8;1.07;82.69
25/12/2019;19.25;14.26;26.14;0.01;910.9;0.64;78.36
26/12/2019;19.36;15.09;26.33;0;911.6;0.7;76.4
27/12/2019;18.98;14.8;25.3;0;912.5;0.83;77.81
28/12/2019;20.59;14.97;27.92;0.29;911.4;0.39;75.08
29/12/2019;21.96;16.13;29.16;0.24;910.9;0.5;74.47
30/12/2019;22.51;17.34;28.97;0.13;911.4;0.5;77.32
31/12/2019;21.37;17.59;26.41;0.34;913;0.83;81.47
01/01/2020;20.65;16.48;26.89;0;912.5;0.7;74.25
02/01/2020;21.94;16.35;28.86;0;911.5;0.53;69.68
03/01/2020;22.97;16.63;30.43;0;912.3;0.51;68.04
04/01/2020;21.67;18.56;26.65;2.02;916.5;1.12;79.54
05/01/2020;17.79;15.08;21.77;4.14;918.3;1.59;88.32
06/01/2020;17.93;14.7;22.47;2.01;916.3;1.24;87.08
07/01/2020;19.12;15.84;24.49;4.11;915.8;1.32;86.75
08/01/2020;19;16.27;23.8;8.25;916.5;1.61;86.37
09/01/2020;19.85;15.38;25.63;0.42;914.6;1.19;84.27
10/01/2020;21.22;16.59;27.4;0.04;912.3;0.85;77.69
11/01/2020;21.62;17.15;27.57;0.02;912.6;0.82;78.87
12/01/2020;21.71;17.5;27.59;0.01;913;0.96;75.47
13/01/2020;21.58;17.06;27.51;0.09;913.9;1;76.79
14/01/2020;21.7;17.91;27.5;0.69;913.5;1.14;77.28
15/01/2020;21.1;17.17;27.34;0.44;913.5;1.12;74.33
16/01/2020;20.9;16.65;26.64;0.23;913.9;1.35;78.68
17/01/2020;21.83;17.65;27.8;0.51;913.4;1.06;78.07
18/01/2020;21.76;17.98;27.48;0.1;913.1;1.01;77.37
19/01/2020;21.34;17.57;27.44;0.86;913.8;1.12;75.41
20/01/2020;19.65;16.5;25.05;6.87;915.7;1.54;85.29
21/01/2020;17.74;14.92;21.89;4.79;916.4;1.69;88.86
22/01/2020;17.95;13.82;23.96;0.03;914.7;1.15;77.01
23/01/2020;20.64;13.67;28.86;0;912.1;0.44;67.44
24/01/2020;20.95;16.33;27.8;0;913.2;0.72;73.09
25/01/2020;19.93;15.1;26.68;0;914.6;0.9;71.89
26/01/2020;21.12;14.57;29.16;0;913.6;0.37;61.24
27/01/2020;22.25;16.51;29.17;0;912.8;0.45;65.64
28/01/2020;23.59;16.85;31.54;0;911.2;0.56;62.81
29/01/2020;23.73;17.6;31.53;0;911.4;0.36;60.51
30/01/2020;23.5;18.47;29.81;0;911.3;0.51;69.49
31/01/2020;21.75;17.27;26.99;0.22;911.8;0.55;79.93
01/02/2020;20.54;16.97;25.31;3.07;914.4;0.87;86.02
