Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Comayagua,3/29/2018,Marzo,2018,3,14.51280022,-87.32540131,1088,PARAINEMA,Floracion Loca,772,31,4.02,Resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.33219814,-87.93013763,1033,IHCAFE-90,Hojas Nuevas Mayor al 30%,594,1,0.17,Resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,14.30000019,-86.69999695,976,IHCAFE-90,Fruto Consistente,684,28,4.09,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.74881744,-86.74723816,989,PARAINEMA,Floracion Loca,953,0,0,Resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.09739971,-88.39019775,964,IHCAFE-90,Madurez Fisiologica,873,166,19.01,Resistentes,a realizar
Olancho,2/20/2018,Febrero,2018,2,14.91438484,-86.11421204,1066,PARAINEMA,Hojas Nuevas Mayor al 30%,1154,0,0,Resistentes,a realizar
Santa Barbara,2/19/2018,Febrero,2018,2,15.19935036,-88.42140198,975,PARAINEMA,Madurez Fisiologica,1136,0,0,Resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.70259953,-88.79090118,816,IHCAFE-90,Floracion Loca,967,0,0,Resistentes,a realizar
El Paraiso,2/18/2018,Febrero,2018,2,13.98567963,-86.24742126,971,IHCAFE-90,Hojas Nuevas Mayor al 30%,730,30,4.11,Resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.09724998,-86.17131042,970,PARAINEMA,Floracion Loca,697,14,2.01,Resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.44600964,-88.20665741,1025,PARAINEMA,Floracion Loca,726,3,0.41,Resistentes,a realizar
Santa Barbara,2/19/2018,Febrero,2018,2,15.18150043,-88.40339661,814,IHCAFE-90,Madurez Fisiologica,1020,129,12.65,Resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.91014957,-88.72270203,834,IHCAFE-90,Floracion Loca,762,33,4.33,Resistentes,a realizar
Santa Barbara,2/16/2018,Febrero,2018,2,15.01027775,-88.69750214,1061,PARAINEMA,Hojas Nuevas Mayor al 30%,846,0,0,Resistentes,a realizar
Copan,3/30/2018,Marzo,2018,3,14.87055016,-88.77760315,920,IHCAFE-90,Hojas Nuevas Mayor al 30%,890,0,0,Resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.44600964,-88.20665741,1025,PARAINEMA,Floracion,566,0,0,Resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,14.07678032,-85.94789124,882,PARAINEMA,Hojas Nuevas Mayor al 30%,1400,0,0,Resistentes,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,14.79889965,-88.40080261,1040,IHCAFE-90,Floracion Loca,528,93,17.61,Resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.9368,-88.44329834,1079,IHCAFE-90,Hojas Nuevas Mayor al 30%,649,63,9.71,Resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,13.93327045,-86.27542114,948,PARAINEMA,Floracion Loca,799,0,0,Resistentes,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,14.18667889,-86.13677979,930,PARAINEMA,Hojas Nuevas Mayor al 30%,896,0,0,Resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,13.84990025,-86.5326004,979,PARAINEMA,Madurez Fisiologica,758,0,0,Resistentes,a realizar
Cortes,2/28/2018,Febrero,2018,2,15.00047493,-88.04293823,940,PARAINEMA,Hojas Nuevas Mayor al 30%,515,6,1.16,Resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.85960007,-86.52850342,954,PARAINEMA,Hojas Nuevas Mayor al 30%,765,0,0,Resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,15.10779762,-88.32687378,1000,IHCAFE-90,Madurez Fisiologica,796,6,0.75,Resistentes,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,14.42823982,-88.20482635,818,IHCAFE-90,Floracion Loca,842,25,2.97,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,13.8410635,-86.46618652,770,PARAINEMA,Hojas Nuevas Mayor al 30%,918,0,0,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.11553574,-86.12341309,1083,PARAINEMA,Floracion Loca,919,0,0,Resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,15.18027782,-88.72528076,981,PARAINEMA,Madurez Fisiologica,950,64,6.74,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.13597393,-85.95096588,1012,PARAINEMA,Hojas Nuevas Mayor al 30%,815,0,0,Resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.07678032,-85.94789124,882,PARAINEMA,Floracion Loca,1445,0,0,Resistentes,a realizar
Copan,2/23/2018,Febrero,2018,2,14.63502789,-88.85315704,942,IHCAFE-90,Floracion,723,0,0,Resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.9368,-88.44329834,1079,IHCAFE-90,Hojas Nuevas Mayor al 30%,620,48,7.74,Resistentes,a realizar
Copan,2/16/2018,Febrero,2018,2,15.0247221,-88.63583374,856,IHCAFE-90,Hojas Nuevas Mayor al 30%,872,22,2.52,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,13.81140041,-86.59870148,892,PARAINEMA,Madurez Fisiologica,830,0,0,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,13.93327045,-86.27542114,948,PARAINEMA,Hojas Nuevas Mayor al 30%,717,3,0.42,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.18667889,-86.13677979,930,PARAINEMA,Hojas Nuevas Mayor al 30%,717,0,0,Resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.87055016,-88.77760315,920,IHCAFE-90,Floracion Loca,927,0,0,Resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.52000046,-88.51000214,1056,IHCAFE-90,Hojas Nuevas Mayor al 30%,1023,23,2.25,Resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,14.04807186,-85.96273041,904,PARAINEMA,Floracion Loca,1244,0,0,Resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.51280022,-87.32540131,1088,PARAINEMA,Hojas Nuevas Mayor al 30%,645,72,11.16,Resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,13.82820034,-86.58380127,977,PARAINEMA,Madurez Fisiologica,747,2,0.27,Resistentes,a realizar
El Paraiso,2/21/2018,Febrero,2018,2,14.07948971,-86.09357452,1024,PARAINEMA,Floracion Loca,1005,13,1.29,Resistentes,a realizar
Copan,2/26/2018,Febrero,2018,2,14.65310001,-88.68560028,924,IHCAFE-90,Floracion Loca,948,32,3.38,Resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.34000015,-87.33999634,885,H27,Hojas Nuevas Mayor al 30%,737,91,6.52,Resistentes,a realizar
Cortes,2/21/2018,Febrero,2018,2,15.16679955,-87.63492584,954,PARAINEMA,Hojas Nuevas Mayor al 30%,688,19,2.76,Resistentes,a realizar
Copan,2/15/2018,Febrero,2018,2,14.48120022,-89.04309845,1087,IHCAFE-90,Madurez Fisiologica,907,22,2.43,Resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,13.50387955,-86.24780273,806,PARAINEMA,Hojas Nuevas Mayor al 30%,1152,1,0.09,Resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,13.93490028,-86.25759888,944,IHCAFE-90,Hojas Nuevas Mayor al 30%,577,65,11.27,Resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.74881744,-86.74723816,989,PARAINEMA,Floracion,1257,0,0,Resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.24952793,-86.34132385,964,PARAINEMA,Floracion Principal,1130,0,0,Resistentes,a realizar
Cortes,4/26/2018,Abril,2018,4,15.00047493,-88.04293823,940,PARAINEMA,Floracion,680,11,1.62,Resistentes,a realizar
Santa Barbara,4/26/2018,Abril,2018,4,15,-88.5,1006,IHCAFE-90,Floracion Loca,572,43,7.52,Resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.20559978,-86.10549927,886,PARAINEMA,Floracion Loca,1234,1,0.08,Resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,15.19935036,-88.42140198,975,PARAINEMA,Floracion,952,0,0,Resistentes,a realizar
Santa Barbara,4/24/2018,Abril,2018,4,14.44600964,-88.20665741,1025,PARAINEMA,Floracion Principal,719,0,0,Resistentes,a realizar
Comayagua,4/24/2018,Abril,2018,4,14.33219814,-87.93013763,1033,IHCAFE-90,Floracion Principal,509,2,0.39,Resistentes,a realizar
Comayagua,1/26/2018,Enero,2018,1,14.33219814,-87.93013763,1033,IHCAFE-90,Madurez Fisiologica,697,3,0.43,Resistentes,a realizar
Cortes,1/30/2018,Enero,2018,1,15.00047493,-88.04293823,940,PARAINEMA,Madurez Fisiologica,676,2,0.3,Resistentes,a realizar
Comayagua,1/23/2018,Enero,2018,1,14.51280022,-87.32540131,1088,PARAINEMA,Madurez Fisiologica,730,3,0.41,Resistentes,a realizar
El Paraiso,1/18/2018,Enero,2018,1,13.8410635,-86.46618652,770,PARAINEMA,Hojas Nuevas Mayor al 30%,1023,10,0.98,Resistentes,a realizar
El Paraiso,1/28/2018,Enero,2018,1,14.63038731,-86.93726349,813,PARAINEMA,Hojas Nuevas Mayor al 30%,928,9,0.97,Resistentes,a realizar
El Paraiso,1/26/2018,Enero,2018,1,13.85960007,-86.52850342,954,PARAINEMA,Madurez Fisiologica,916,0,0,Resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.44600964,-88.20665741,1025,PARAINEMA,Madurez Fisiologica,742,3,0.4,Resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,14.09724998,-86.17131042,970,PARAINEMA,Madurez Fisiologica,703,1,0.14,Resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.42823982,-88.20482635,818,IHCAFE-90,Fin de Cosecha,859,23,2.68,Resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.18150043,-88.40339661,814,IHCAFE-90,Madurez Fisiologica,964,77,7.99,Resistentes,a realizar
El Paraiso,1/23/2018,Enero,2018,1,14.30000019,-86.69999695,976,IHCAFE-90,Fruto Consistente,778,3,0.39,Resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,14.11526203,-85.99771881,822,PARAINEMA,Hojas Nuevas Mayor al 30%,925,0,0,Resistentes,a realizar
Olancho,1/24/2018,Enero,2018,1,14.91438484,-86.11421204,1066,PARAINEMA,Madurez Fisiologica,1094,0,0,Resistentes,a realizar
Santa Barbara,3/28/2018,Marzo,2018,3,15.18150043,-88.40339661,814,IHCAFE-90,Floracion,1025,88,8.59,Resistentes,a realizar
El Paraiso,3/30/2018,Marzo,2018,3,13.84990025,-86.5326004,979,PARAINEMA,Hojas Nuevas Mayor al 30%,832,2,0.24,Resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,13.50387955,-86.24780273,806,PARAINEMA,Hojas Nuevas Mayor al 30%,1113,2,0.18,Resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.34000015,-87.33999634,885,H27,Floracion,829,23,2.77,Resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,13.81140041,-86.59870148,892,PARAINEMA,Floracion Loca,823,0,0,Resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,13.83162785,-86.45925903,1100,IHCAFE-90,Floracion Loca,817,90,11.02,Resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.19935036,-88.42140198,975,PARAINEMA,Madurez Fisiologica,1083,0,0,Resistentes,a realizar
Copan,1/25/2018,Enero,2018,1,15.18027782,-88.72528076,981,PARAINEMA,Madurez Fisiologica,864,16,1.85,Resistentes,a realizar
El Paraiso,1/19/2018,Enero,2018,1,13.50387955,-86.24780273,806,PARAINEMA,Hojas Nuevas Mayor al 30%,1103,2,0.18,Resistentes,a realizar
El Paraiso,1/28/2018,Enero,2018,1,14.07948971,-86.09357452,1024,PARAINEMA,Hojas Nuevas Mayor al 30%,1052,2,0.19,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.74881744,-86.74723816,989,PARAINEMA,Madurez Fisiologica,999,0,0,Resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,13.84990025,-86.5326004,979,PARAINEMA,Madurez Fisiologica,789,1,0.13,Resistentes,a realizar
El Paraiso,1/17/2018,Enero,2018,1,13.83162785,-86.45925903,1100,IHCAFE-90,Hojas Nuevas Mayor al 30%,920,56,6.09,Resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,15.01027775,-88.69750214,1061,PARAINEMA,Madurez Fisiologica,957,1,0.1,Resistentes,a realizar
El Paraiso,3/29/2018,Marzo,2018,3,14.74881744,-86.74723816,989,PARAINEMA,Hojas Nuevas Mayor al 30%,1187,0,0,Resistentes,a realizar
Copan,3/30/2018,Marzo,2018,3,14.65310001,-88.68560028,924,IHCAFE-90,Hojas Nuevas Mayor al 30%,957,40,4.18,Resistentes,a realizar
El Paraiso,3/29/2018,Marzo,2018,3,14.11553574,-86.12341309,1083,PARAINEMA,Hojas Nuevas Mayor al 30%,764,0,0,Resistentes,a realizar
Comayagua,3/27/2018,Marzo,2018,3,14.33219814,-87.93013763,1033,IHCAFE-90,Hojas Nuevas Mayor al 30%,587,12,2.04,Resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,13.8410635,-86.46618652,770,PARAINEMA,Floracion Loca,926,0,0,Resistentes,a realizar
Cortes,1/27/2018,Enero,2018,1,15.16679955,-87.63492584,954,PARAINEMA,Madurez Fisiologica,763,9,1.18,Resistentes,a realizar
El Paraiso,1/25/2018,Enero,2018,1,14.13597393,-85.95096588,1012,PARAINEMA,Hojas Nuevas Mayor al 30%,846,0,0,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.81140041,-86.59870148,892,PARAINEMA,Madurez Fisiologica,807,0,0,Resistentes,a realizar
Copan,1/25/2018,Enero,2018,1,14.48120022,-89.04309845,1087,IHCAFE-90,Madurez Fisiologica,1071,31,2.89,Resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.10779762,-88.32687378,1000,IHCAFE-90,Madurez Fisiologica,909,22,2.42,Resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,14.13597393,-85.95096588,1012,PARAINEMA,Hojas Nuevas Mayor al 30%,841,0,0,Resistentes,a realizar
Copan,3/27/2018,Marzo,2018,3,14.91014957,-88.72270203,834,IHCAFE-90,Hojas Nuevas Mayor al 30%,948,0,0,Resistentes,a realizar
El Paraiso,3/30/2018,Marzo,2018,3,14.30000019,-86.69999695,976,IHCAFE-90,Fruto Consistente,827,24,2.9,Resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,15.10779762,-88.32687378,1000,IHCAFE-90,Floracion Loca,896,12,1.34,Resistentes,a realizar
Santa Barbara,1/24/2018,Enero,2018,1,14.9368,-88.44329834,1079,IHCAFE-90,Madurez Fisiologica,689,27,3.92,Resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.91014957,-88.72270203,834,IHCAFE-90,Madurez Fisiologica,814,45,5.53,Resistentes,a realizar
Copan,1/24/2018,Enero,2018,1,14.70259953,-88.79090118,816,IHCAFE-90,Madurez Fisiologica,1198,0,0,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.93490028,-86.25759888,944,IHCAFE-90,Madurez Fisiologica,745,26,3.49,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,13.82820034,-86.58380127,977,PARAINEMA,Madurez Fisiologica,710,0,0,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.07678032,-85.94789124,882,PARAINEMA,Hojas Nuevas Mayor al 30%,1476,0,0,Resistentes,a realizar
El Paraiso,1/21/2018,Enero,2018,1,13.98567963,-86.24742126,971,IHCAFE-90,Madurez Fisiologica,668,37,5.54,Resistentes,a realizar
Olancho,3/27/2018,Marzo,2018,3,14.91438484,-86.11421204,1066,PARAINEMA,Hojas Nuevas Mayor al 30%,1190,0,0,Resistentes,a realizar
El Paraiso,3/29/2018,Marzo,2018,3,14.09724998,-86.17131042,970,PARAINEMA,Hojas Nuevas Mayor al 30%,676,9,1.33,Resistentes,a realizar
Copan,3/28/2018,Marzo,2018,3,14.52000046,-88.51000214,1056,IHCAFE-90,Floracion,1018,18,1.77,Resistentes,a realizar
Copan,3/28/2018,Marzo,2018,3,14.48120022,-89.04309845,1087,IHCAFE-90,Floracion Loca,954,26,2.73,Resistentes,a realizar
Santa Barbara,3/27/2018,Marzo,2018,3,15.19935036,-88.42140198,975,PARAINEMA,Floracion,1008,0,0,Resistentes,a realizar
Cortes,3/30/2018,Marzo,2018,3,15.16679955,-87.63492584,954,PARAINEMA,Hojas Nuevas Mayor al 30%,777,16,2.06,Resistentes,a realizar
Copan,3/29/2018,Marzo,2018,3,15.0247221,-88.63583374,856,IHCAFE-90,Hojas Nuevas Mayor al 30%,813,16,1.97,Resistentes,a realizar
Copan,3/28/2018,Marzo,2018,3,14.80809975,-88.80999756,1038,IHCAFE-90,Hojas Nuevas Mayor al 30%,940,0,0,Resistentes,a realizar
El Paraiso,3/31/2017,Marzo,2018,3,14.11526203,-85.99771881,822,PARAINEMA,Floracion Principal,1039,10,0.96,Resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.42823982,-88.20482635,818,IHCAFE-90,Floracion Principal,667,7,1.05,Resistentes,a realizar
El Paraiso,3/30/2018,Marzo,2018,3,14.07948971,-86.09357452,1024,PARAINEMA,Hojas Nuevas Mayor al 30%,1049,4,0.38,Resistentes,a realizar
Santa Barbara,1/23/2018,Enero,2018,1,15,-88.5,1006,IHCAFE-90,Madurez Fisiologica,669,132,19.73,Resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.87055016,-88.77760315,920,IHCAFE-90,Madurez Fisiologica,769,0,0,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.18667889,-86.13677979,930,PARAINEMA,Madurez Fisiologica,856,0,0,Resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,15.0247221,-88.63583374,856,IHCAFE-90,Hojas Nuevas Mayor al 30%,795,24,3.02,Resistentes,a realizar
Santa Barbara,1/25/2018,Enero,2018,1,15.09739971,-88.39019775,964,IHCAFE-90,Madurez Fisiologica,919,85,9.25,Resistentes,a realizar
Copan,1/23/2018,Enero,2018,1,14.80809975,-88.80999756,1038,IHCAFE-90,Madurez Fisiologica,899,159,17.69,Resistentes,a realizar
El Paraiso,3/30/2018,Marzo,2018,3,13.85960007,-86.52850342,954,PARAINEMA,Hojas Nuevas Mayor al 30%,981,0,0,Resistentes,a realizar
Copan,1/25/2018,Enero,2018,1,14.4025631,-88.96689606,972,IHCAFE-90,Madurez Fisiologica,1061,0,0,Resistentes,a realizar
Copan,1/24/2018,Enero,2018,1,14.65310001,-88.68560028,924,IHCAFE-90,Madurez Fisiologica,996,120,12.05,Resistentes,a realizar
Santa Barbara,1/26/2018,Enero,2018,1,14.79889965,-88.40080261,1040,IHCAFE-90,Madurez Fisiologica,578,61,10.55,Resistentes,a realizar
Comayagua,1/24/2018,Enero,2018,1,14.34000015,-87.33999634,885,H27,Madurez Fisiologica,799,50,6.26,Resistentes,a realizar
El Paraiso,1/24/2018,Enero,2018,1,14.11553574,-86.12341309,1083,PARAINEMA,Madurez Fisiologica,1005,0,0,Resistentes,a realizar
El Paraiso,1/23/2018,Enero,2018,1,14.04807186,-85.96273041,904,PARAINEMA,Madurez Fisiologica,1249,0,0,Resistentes,a realizar
Copan,1/26/2018,Enero,2018,1,14.63502789,-88.85315704,942,IHCAFE-90,Madurez Fisiologica,796,0,0,Resistentes,a realizar
El Paraiso,1/22/2018,Enero,2018,1,13.93327045,-86.27542114,948,PARAINEMA,Madurez Fisiologica,922,0,0,Resistentes,a realizar
Olancho,4/24/2018,Abril,2018,4,14.91438484,-86.11421204,1066,PARAINEMA,Floracion Principal,1184,0,0,Resistentes,a realizar
El Paraiso,4/22/2018,Abril,2018,4,13.98567963,-86.24742126,971,IHCAFE-90,Floracion Principal,637,7,1.1,Resistentes,a realizar
El Paraiso,4/26/2018,Abril,2018,4,14.13197041,-85.98344421,816,PARAINEMA,Floracion Principal,1454,8,0.55,Resistentes,a realizar
El Paraiso,4/23/2018,Abril,2018,4,14.63038731,-86.93726349,813,PARAINEMA,Floracion Principal,897,5,0.56,Resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.07678032,-85.94789124,882,PARAINEMA,Floracion,1615,1,0.06,Resistentes,a realizar
El Paraiso,4/26/2018,Abril,2018,4,14.0966959,-86.07996368,940,PARAINEMA,Floracion,912,0,0,Resistentes,a realizar
El Paraiso,4/20/2018,Abril,2018,4,13.93490028,-86.25759888,944,IHCAFE-90,Floracion Loca,588,8,1.36,Resistentes,a realizar
Copan,4/26/2018,Abril,2018,4,14.52000046,-88.51000214,1056,IHCAFE-90,Floracion,896,12,1.34,Resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.20979977,-86.32659912,933,PARAINEMA,Floracion Principal,1143,0,0,Resistentes,a realizar
Santa Barbara,4/25/2018,Abril,2018,4,14.79889965,-88.40080261,1040,IHCAFE-90,Floracion,403,40,9.93,Resistentes,a realizar
Copan,4/25/2018,Abril,2018,4,14.91014957,-88.72270203,834,IHCAFE-90,Floracion,846,0,0,Resistentes,a realizar
El Paraiso,4/23/2018,Abril,2018,4,13.82820034,-86.58380127,977,PARAINEMA,Floracion,592,0,0,Resistentes,a realizar
Copan,4/26/2018,Abril,2018,4,14.65310001,-88.68560028,924,IHCAFE-90,Floracion,901,0,0,Resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,13.85960007,-86.52850342,954,PARAINEMA,Floracion,859,0,0,Resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,14.11553574,-86.12341309,1083,PARAINEMA,Floracion,908,0,0,Resistentes,a realizar
Santa Barbara,4/19/2018,Abril,2018,4,15.01027775,-88.69750214,1061,PARAINEMA,Floracion,677,3,0.44,Resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,14.30000019,-86.69999695,976,IHCAFE-90,Fruto Consistente,638,2,0.31,Resistentes,a realizar
Santa Barbara,4/24/2018,Abril,2018,4,15.10779762,-88.32687378,1000,IHCAFE-90,Hojas Nuevas Mayor al 30%,775,2,0.26,Resistentes,a realizar
Copan,4/2/2018,Abril,2018,4,15.18027782,-88.72528076,981,PARAINEMA,Hojas Nuevas Mayor al 30%,830,8,0.96,Resistentes,a realizar
El Paraiso,4/25/2018,Abril,2018,4,13.50387955,-86.24780273,806,PARAINEMA,Hojas Nuevas Mayor al 30%,916,4,0.44,Resistentes,a realizar
El Paraiso,4/24/2018,Abril,2018,4,13.81140041,-86.59870148,892,PARAINEMA,Floracion,768,0,0,Resistentes,a realizar
Copan,3/28/2018,Marzo,2018,3,14.27620029,-88.52069855,1650,VILLA SARCHI,Floracion,604,13,2.15,Medianamente_resistentes,a realizar
Francisco Morazan,3/29/2018,Marzo,2018,3,14.41300011,-87.35099792,1539,LEMPIRA,Floracion,514,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,2/21/2018,Febrero,2018,2,14.41699982,-87.35099792,1532,LEMPIRA,Floracion,1003,2,0.2,Medianamente_resistentes,a realizar
Francisco Morazan,2/20/2018,Febrero,2018,2,13.86012745,-86.94245911,1658,LEMPIRA,Madurez Fisiologica,920,20,2.17,Medianamente_resistentes,a realizar
Francisco Morazan,2/21/2018,Febrero,2018,2,14.49199963,-87.375,1536,LEMPIRA,Floracion,902,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,3/31/2018,Marzo,2018,3,14.40999985,-87.35099792,1533,LEMPIRA,Floracion,507,7,1.38,Medianamente_resistentes,a realizar
Francisco Morazan,3/28/2018,Marzo,2018,3,13.85596371,-86.94263458,1650,MEZCLA,Hojas Nuevas Mayor al 30%,652,9,1.38,Medianamente_resistentes,a realizar
Francisco Morazan,3/31/2018,Marzo,2018,3,14.4815836,-87.38996887,1514,LEMPIRA,Floracion,1011,21,2.08,Medianamente_resistentes,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,14.47399998,-87.35250092,1530,LEMPIRA,Floracion,1052,0,0,Medianamente_resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.26834488,-86.12380219,1530,LEMPIRA,Madurez Fisiologica,982,18,1.83,Medianamente_resistentes,a realizar
Francisco Morazan,3/28/2018,Marzo,2018,3,13.93546581,-86.91831207,1557,LEMPIRA,Madurez Fisiologica,777,17,2.19,Medianamente_resistentes,a realizar
Copan,3/30/2018,Marzo,2018,3,14.52534199,-89.127388,1589,LEMPIRA,Floracion,678,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,2/21/2018,Febrero,2018,2,14.4815836,-87.38996887,1514,LEMPIRA,Floracion Loca,995,26,2.61,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.72999954,-87.87000275,1538,LEMPIRA,Madurez Fisiologica,1050,20,1.9,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.11252022,-87.8969574,1835,LEMPIRA,Madurez Fisiologica,711,9,1.27,Medianamente_resistentes,a realizar
Francisco Morazan,3/31/2018,Marzo,2018,3,14.42700005,-87.35220337,1532,LEMPIRA,Floracion,594,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,3/28/2018,Marzo,2018,3,14.48099995,-87.35099792,1530,LEMPIRA,Floracion,539,8,1.48,Medianamente_resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,14.41611004,-88.18997955,1557,LEMPIRA,Floracion Loca,783,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,3/27/2018,Marzo,2018,3,14.48200035,-87.3526001,1531,LEMPIRA,Floracion,799,0,0,Medianamente_resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.0682106,-87.95532227,1709,LEMPIRA,Hojas Nuevas Mayor al 30%,714,1,0.14,Medianamente_resistentes,a realizar
