Date	RH	Tmin	year	DOY	RAD	Rain	Pressure	WindSpeed	Tmax	Tair
25/05/1997	36.36	25.49	1997	145	27.46	0.02	910.6	50.17	20.26	26.19
26/05/1997	34.28	22.86	1997	146	26.93	0.15	910.2	52.32	20.14	23.24
27/05/1997	34.88	20.16	1997	147	26.93	0.22	909.9	55.05	20.77	20.75
28/05/1997	30.96	18.32	1997	148	24.39	3.03	910.2	71.48	20.82	18.85
29/05/1997	30.07	15.37	1997	149	24.14	3.7	910.7	71.87	20.71	16.18
30/05/1997	28.36	19.22	1997	150	23.25	5.87	911.4	78.93	20.38	19.71
31/05/1997	26.52	20.84	1997	151	23.08	22.19	911.3	79.58	20.47	21.42
01/06/1997	26.09	21.17	1997	152	22.49	36.4	910	86.33	19.38	21.62
02/06/1997	26.51	20.41	1997	153	22.95	4.67	909.8	84.17	20.22	20.95
03/06/1997	30.29	20.77	1997	154	23.91	10.9	909.8	77.52	18.9	21.56
04/06/1997	28.72	13.28	1997	155	23.45	8.01	908.9	80.89	20.08	13.92
05/06/1997	27.53	13.5	1997	156	23.15	4.05	907.2	80.29	19.03	13.94
06/06/1997	27.5	12.42	1997	157	23.27	1.19	906.1	83.79	20.56	13.09
07/06/1997	24.64	13.72	1997	158	21.75	21.57	906.4	89.42	20	15.14
08/06/1997	25.76	13.36	1997	159	22.01	2.47	908.2	87.45	19.52	14.5
09/06/1997	27.27	15.8	1997	160	22.76	1.62	910.2	80.73	19.67	17.1
10/06/1997	27.51	27.14	1997	161	23.14	11.34	912.1	76.75	18.58	27.58
11/06/1997	26.47	20.38	1997	162	22.86	30.93	912.1	88.6	20.2	21.08
12/06/1997	27.13	18.72	1997	163	23.07	15.4	910.8	87.21	20.05	19.26
13/06/1997	26.08	19.73	1997	164	22.78	20.96	910.7	88.72	20.31	20.42
14/06/1997	26.7	22.79	1997	165	22.7	2.46	911.8	86.08	20.09	23.33
15/06/1997	28.95	23.9	1997	166	23.4	3.96	911.3	81.25	19.44	24.43
16/06/1997	28.91	23.87	1997	167	23.6	18.3	910.4	81.11	19.29	24.63
17/06/1997	27.58	24.34	1997	168	22.97	40.56	910.7	82.25	19.01	25.18
18/06/1997	27.76	28.12	1997	169	22.54	0.14	912.6	78.14	18.52	29.03
19/06/1997	27.75	20.52	1997	170	22.53	0.18	913.3	78.94	18.1	21.43
20/06/1997	27.02	21.96	1997	171	22.57	1.82	911.7	83.52	18.9	22.97
21/06/1997	27.74	23.76	1997	172	22.52	2.48	911.3	78.38	18.89	24.56
22/06/1997	28.37	25.42	1997	173	22.9	5.52	911.3	81.51	18.76	26.23
23/06/1997	27.48	21.06	1997	174	22.91	3.36	911.7	81.94	20.15	21.76
24/06/1997	27.47	22.68	1997	175	22.77	10.91	911.1	82.25	19.88	23.31
25/06/1997	26.91	20.16	1997	176	22.52	23.69	910.6	87	19.98	21
26/06/1997	27.3	19.66	1997	177	22.39	11.32	910.9	87.91	19.06	20.37
27/06/1997	25.38	18.47	1997	178	22.04	32.48	911.2	91.86	19.95	18.87
28/06/1997	24.9	14.72	1997	179	21.91	15.65	910.9	88.09	19.99	15.16
29/06/1997	24.61	18.54	1997	180	21.53	16.37	909.5	90.91	19.49	19.1
30/06/1997	26.58	20.45	1997	181	22.09	8.57	909.9	89.22	19.29	20.94
01/07/1997	24.98	18.29	1997	182	22.31	11.73	910.3	90.66	20.64	18.93
02/07/1997	25.97	16.56	1997	183	22.03	3.78	911	87.9	19.38	17.41
03/07/1997	25.17	15.55	1997	184	21.74	7.97	911.6	88.97	19.12	16.28
04/07/1997	25.21	21.13	1997	185	21.86	0.82	912.2	90.07	19.39	21.99
05/07/1997	26.64	23.33	1997	186	22.28	0.1	912.3	85.63	19.25	24.54
06/07/1997	27.76	24.16	1997	187	22.76	0.11	912.4	83.3	18.56	25.33
07/07/1997	26.88	24.88	1997	188	22.67	0.81	912.6	84.98	19.54	26.29
08/07/1997	23.74	19.8	1997	189	21.4	4.24	912.9	92.23	19.84	21.39
09/07/1997	26.45	24.05	1997	190	21.98	1.24	912.8	84.38	18.91	25.59
10/07/1997	26.58	24.73	1997	191	21.93	1.14	912.7	85.85	18.48	26.02
11/07/1997	26.8	19.8	1997	192	22.17	4.55	913.2	87.76	18.22	20.76
12/07/1997	27.21	18.54	1997	193	22.5	2.81	911.8	87.25	19.12	19.34
13/07/1997	26.93	22.07	1997	194	22.56	0.51	911.8	84.98	19.44	23.09
14/07/1997	27.32	25.63	1997	195	22.68	0.02	912.2	81.46	19.17	26.73
15/07/1997	26.95	16.31	1997	196	22.73	0.52	913.1	86.47	19.96	17.3
16/07/1997	26.35	21.1	1997	197	22.68	0.45	913.1	86.47	20.23	22.32
17/07/1997	27.81	26.17	1997	198	22.96	0	912.4	82.54	19.1	27.21
18/07/1997	27.8	22.9	1997	199	23.15	0	911.7	82.38	19.49	23.8
19/07/1997	27.33	24.84	1997	200	22.96	0	912.5	83.71	19.66	25.53
20/07/1997	28.15	25.99	1997	201	22.98	0.03	913.1	80.05	19.22	27.03
21/07/1997	27.64	23.26	1997	202	22.87	0.93	913.3	82.68	19.14	24.32
22/07/1997	25.05	21.28	1997	203	21.77	4.14	912.6	89.93	19.65	22.52
23/07/1997	25.66	22	1997	204	22.26	0.47	911.8	87.81	19.45	23.26
24/07/1997	26.89	22.97	1997	205	22.97	4.63	911.5	87.68	20.13	24.21
25/07/1997	26.28	20.84	1997	206	22.69	4.61	912.2	88.37	20.21	22.05
26/07/1997	27.29	21.1	1997	207	22.58	1.22	911.9	83.56	18.92	22.1
27/07/1997	27.72	21.96	1997	208	23.01	3.64	912	83.66	19.4	22.86
28/07/1997	25.99	16.06	1997	209	21.93	11.71	913.5	88.48	19.32	16.84
29/07/1997	26.12	20.38	1997	210	21.94	2.74	914.2	85.34	18.62	21.21
30/07/1997	26.35	12.56	1997	211	21.86	0.54	913.9	82.52	17.56	13.59
31/07/1997	27.21	14.4	1997	212	22.34	0.9	913.8	82.57	18.36	15.3
01/08/1997	25.85	23.98	1997	213	21.6	1.93	914	83.76	18.71	24.87
02/08/1997	26.39	16.81	1997	214	22.21	9.1	912.5	89.57	19.66	17.41
03/08/1997	26.81	18.11	1997	215	22.65	3.24	912.4	87.87	20.04	18.78
04/08/1997	27.87	24.12	1997	216	22.8	0.45	912.6	80.74	18.97	25.29
05/08/1997	27.11	22.97	1997	217	22.26	0.62	913.2	82.82	18.67	24.16
06/08/1997	27.15	18.14	1997	218	22.46	0.64	913.3	85.07	18.75	19.29
07/08/1997	26.58	19.94	1997	219	22.58	8.24	912.8	86.82	19.43	21.22
08/08/1997	25.87	19.98	1997	220	22.11	13.76	913.2	87.14	19.53	21.17
09/08/1997	26.93	21.78	1997	221	22.37	3.72	913.4	84.64	19.24	22.78
10/08/1997	27.52	22.82	1997	222	22.74	8.88	913.2	83.27	19.03	23.79
11/08/1997	26.77	22.68	1997	223	22.25	20.89	913.3	85.66	18.9	23.58
12/08/1997	26.44	18.5	1997	224	22.01	11.86	913.4	86.49	18.65	19.21
13/08/1997	26.54	18.79	1997	225	22.3	0.14	913.6	86.32	19.48	19.91
14/08/1997	26.54	19.08	1997	226	22.39	4.34	913	86.95	19.27	20.14
15/08/1997	25.84	14.44	1997	227	21.91	13.39	912.7	88.91	19.35	15.44
16/08/1997	26.97	25.92	1997	228	22.1	3.27	913.9	83.89	18.22	26.75
17/08/1997	26.71	19.3	1997	229	22.31	0.43	913.8	85.04	19.27	20.51
18/08/1997	26.86	21.74	1997	230	22.12	0.63	913.2	84.43	18.74	23
19/08/1997	27.81	17.64	1997	231	22.71	9.2	912.7	84.33	18.57	18.67
20/08/1997	26.64	24.3	1997	232	22.21	11.29	913.1	84.95	19.28	25.36
21/08/1997	26.71	22.36	1997	233	22.17	1.36	913.3	85.07	18.71	23.47
22/08/1997	26.68	19.94	1997	234	22.13	2.61	913.4	85.58	19.47	20.76
23/08/1997	27.28	22.93	1997	235	22.55	0.37	913	83.69	18.5	24.04
24/08/1997	27.87	21.64	1997	236	23.17	0.09	912	80.62	19.44	22.49
25/08/1997	26.23	21.92	1997	237	22.45	0.02	911.5	85.23	19.56	22.76
26/08/1997	28.08	18.9	1997	238	23.08	0.02	911.9	79.77	19.49	19.97
27/08/1997	27.51	17.68	1997	239	22.8	0.24	912	82.96	19.28	18.97
28/08/1997	27.87	22.93	1997	240	22.78	0.42	912	83.03	18.92	23.77
29/08/1997	27.46	17.14	1997	241	23	6.91	911.3	83.13	19.12	17.66
30/08/1997	26.18	20.48	1997	242	22.09	7.02	910.3	87.37	19.3	20.96
31/08/1997	24.59	20.23	1997	243	21.6	16.4	909.9	91.02	19.46	20.89
01/09/1997	27.04	17.78	1997	244	22.22	15.03	911.4	84.3	18.64	18.45
02/09/1997	27.39	23.08	1997	245	22.53	5.25	912.5	85.01	18.97	24.04
03/09/1997	26.66	23.08	1997	246	22.36	10.53	911.8	87.6	19.7	23.91
04/09/1997	27.78	24.98	1997	247	22.85	4.45	911.1	83.3	18.82	25.73
05/09/1997	25.57	20.81	1997	248	22.2	16.13	911.4	87.18	20.32	21.48
06/09/1997	26.72	24.98	1997	249	22.47	9.02	911.3	88.39	20.27	25.53
07/09/1997	27.54	19.4	1997	250	22.7	1.69	910.9	83.54	19.25	20.2
08/09/1997	27	21.92	1997	251	22.4	6.47	910.1	87.62	19.19	22.53
09/09/1997	26.98	18.97	1997	252	22.78	0.25	909.6	84.89	19.59	19.47
10/09/1997	27.26	14.98	1997	253	22.59	0.17	909.5	82.78	18.7	15.45
11/09/1997	26.25	20.77	1997	254	22.43	3.72	909.9	85.41	19.86	21.34
12/09/1997	24.73	19.58	1997	255	21.84	16.67	910	92.94	19.82	20.23
13/09/1997	25.9	17.64	1997	256	22.08	10.71	911.1	89.33	19.7	18.58
14/09/1997	27.07	18.5	1997	257	22.43	4.38	912.1	85.57	19.18	19.41
15/09/1997	27.22	19.37	1997	258	22.6	0.22	912.2	82.34	19.35	19.97
16/09/1997	27.57	19.8	1997	259	22.84	2.35	911.6	85.07	19.14	20.45
17/09/1997	23.16	16.85	1997	260	21.4	8.95	910.7	93.95	19.86	17.42
18/09/1997	25.65	18.65	1997	261	21.53	4.45	909.9	90.97	19.08	19.17
19/09/1997	25.11	15.26	1997	262	22.16	10.76	909.9	90.55	19.73	15.81
20/09/1997	24.67	17.5	1997	263	22.01	16.15	910.7	92.32	20.26	18
21/09/1997	27.1	18.54	1997	264	22.29	2.34	911.6	81.89	18.38	19.28
22/09/1997	27.11	22.79	1997	265	22.62	0.03	911.4	84.15	19.31	23.39
23/09/1997	27.98	20.7	1997	266	22.79	1.39	910.8	81.74	18.61	21.46
24/09/1997	26.55	22.14	1997	267	22.49	3.78	909.8	84.84	19.22	22.65
25/09/1997	26.22	18.86	1997	268	22.3	1.68	909.6	88.32	19.89	19.54
26/09/1997	27.41	21.28	1997	269	22.94	4.88	910.2	82.35	19.85	21.64
27/09/1997	25.69	10.4	1997	270	22.33	8.45	909.9	92.09	19.14	11.69
28/09/1997	25.25	15.62	1997	271	22.02	2.54	910.3	89.66	19.27	16.74
29/09/1997	24.71	12.02	1997	272	21.4	6.71	910.8	89.65	18.77	12.72
30/09/1997	25.65	17.68	1997	273	21.56	2.35	911.4	88.72	18.95	18.35
01/10/1997	26.13	17.6	1997	274	21.67	21.26	911.1	87.18	18.56	18.05
02/10/1997	22.94	9.94	1997	275	21.18	35.62	909.4	95.87	20	10.8
03/10/1997	25.78	13.93	1997	276	21.63	13.49	908.5	89.84	18.68	14.77
04/10/1997	23.01	11.02	1997	277	21.03	6.88	908	95.89	19.53	11.72
05/10/1997	25.84	15.16	1997	278	21.57	1.65	908.7	90.32	18.84	16.09
06/10/1997	26	13	1997	279	21.59	4.68	909.1	90.94	18.45	13.92
07/10/1997	25.64	15.41	1997	280	21.46	0.46	909.5	88.11	19.19	16.54
08/10/1997	26.14	15.66	1997	281	21.69	1.62	909.9	87.05	18.75	16.66
09/10/1997	25.59	18.58	1997	282	21.75	3.1	910.7	90.52	19.06	19.11
10/10/1997	27.84	19.62	1997	283	22.53	0.42	911.1	85.93	18.69	20.43
11/10/1997	26.62	22.64	1997	284	21.79	0.69	910.3	84.38	17.92	23.37
12/10/1997	27.03	19.15	1997	285	22.01	7.5	908.7	86.27	18.17	19.65
13/10/1997	26.64	17.71	1997	286	22.06	7.22	909	88.79	18.65	18.37
14/10/1997	26.75	18.47	1997	287	21.84	1.33	910.5	86.3	18.4	19.36
15/10/1997	25.05	17.39	1997	288	20.66	1	911.1	87.04	17.24	18.65
16/10/1997	25.57	16.42	1997	289	20.95	0.06	911	85.32	18.06	17.55
17/10/1997	24.66	15.66	1997	290	20.37	0.35	911.6	86.07	17.18	16.47
18/10/1997	22.38	8.17	1997	291	18.96	1.21	913.4	87.47	16.43	9.47
19/10/1997	22.96	9.36	1997	292	19.41	0.29	914.5	88.52	17.17	10.48
20/10/1997	23.5	8.96	1997	293	19.58	0.74	914.7	88.76	17.08	10.41
21/10/1997	24.92	10.26	1997	294	20.3	0.96	913.8	88.35	17.57	11.57
22/10/1997	26.37	16.49	1997	295	21.05	0.1	913.6	85.94	17.11	17.66
23/10/1997	26.88	19.91	1997	296	21.71	0.03	912.6	85.25	18.01	20.99
24/10/1997	27.99	21.13	1997	297	22.68	0.06	910.5	84.44	18.5	21.84
25/10/1997	29.19	22.32	1997	298	23.85	0	909.4	78.47	19.16	22.93
26/10/1997	28.96	20.34	1997	299	23.83	0.02	910.4	78.31	19.95	20.93
27/10/1997	27.89	19.98	1997	300	23.09	0.09	911.6	84.06	19.77	21.01
28/10/1997	27.27	17.96	1997	301	22.41	0.11	912.4	83.68	18.86	19.06
29/10/1997	27.37	19.48	1997	302	22.32	0.2	913	85.15	19.17	20.65
30/10/1997	27.12	20.2	1997	303	21.94	0.06	912.4	83.37	18.62	21.39
31/10/1997	27.46	23.69	1997	304	22.07	0	911.6	81.08	18.38	24.57
01/11/1997	28.76	23.8	1997	305	22.81	0	910.9	77.23	18.18	24.42
02/11/1997	27.72	19.94	1997	306	22.34	0.2	912.2	82.14	18.14	20.97
03/11/1997	26.83	12.78	1997	307	22.14	4.21	913.3	87.29	18.82	14.38
04/11/1997	23.8	10.15	1997	308	20.85	7.8	913.8	92.24	18.34	11.85
05/11/1997	24.68	15.88	1997	309	20.29	1.68	913.9	88.55	17.62	17.22
06/11/1997	25.96	11.92	1997	310	20.84	4.15	913.9	86.99	17.68	13.28
07/11/1997	24.11	16.85	1997	311	19.93	2.89	913.9	88.78	17.09	18.28
08/11/1997	25.22	17.42	1997	312	19.69	0	913.2	83.34	15.55	18.53
09/11/1997	26.5	17.14	1997	313	21.1	0.35	912.2	81.38	16.25	17.71
10/11/1997	26.15	18.25	1997	314	21.39	0.56	912.2	84.69	17.58	18.98
11/11/1997	26.67	17.03	1997	315	21.94	1.49	912.1	83.7	18.27	17.4
12/11/1997	27.52	16.16	1997	316	22.06	0.19	910.9	85.1	18.28	17.19
13/11/1997	27.22	16.02	1997	317	22.29	0.18	909.1	82.68	18.61	17.15
14/11/1997	28.53	18	1997	318	23.36	0.79	909.5	81.35	19.14	18.79
15/11/1997	27.49	15.95	1997	319	23.18	2.65	911.1	84.58	20.14	16.5
16/11/1997	26.15	16.02	1997	320	22.11	10.02	912.7	87.3	19.6	16.87
17/11/1997	25.69	19.44	1997	321	21.34	6.21	913.7	87.34	18.49	20.61
18/11/1997	25.15	19.44	1997	322	20.51	2.62	913.8	85.72	17.55	20.86
19/11/1997	24.95	15.01	1997	323	20.39	7.11	913.3	88.94	17.28	16.73
20/11/1997	23.3	14.18	1997	324	20.42	5.46	911.5	90.05	18.27	15.62
21/11/1997	26.07	17.5	1997	325	21.09	4.48	909.8	87.46	17.17	18.07
22/11/1997	26.5	14.54	1997	326	21.85	3.34	909.2	84.33	18.68	15.14
23/11/1997	25.22	17.6	1997	327	21.44	3.24	910.2	89.17	18.93	18.33
24/11/1997	23.01	16.67	1997	328	20.12	3.46	912	91.11	18.76	18.32
25/11/1997	25.51	13.54	1997	329	22.03	2	911.1	89.12	20.08	14.82
26/11/1997	24.36	12.46	1997	330	20.71	2.72	910.9	90.24	18.37	13.73
27/11/1997	25.09	15.37	1997	331	20.56	3.52	910	88.55	17.76	16.41
28/11/1997	26.47	13.54	1997	332	21.39	0.2	909.8	80.41	18.03	14.22
29/11/1997	27.22	19.8	1997	333	22.02	0.04	909.3	79.34	17.78	20.18
30/11/1997	25.25	13.79	1997	334	21.31	1.28	907.8	87.55	18.28	14.3
01/12/1997	24.8	12.17	1997	335	20.92	3.27	908.8	90.06	18.46	13.25
02/12/1997	26.41	13.32	1997	336	21.81	0.06	910.2	84.36	18.51	13.98
03/12/1997	27.33	16.09	1997	337	22.25	0.1	910.9	80.93	18.56	16.75
04/12/1997	28.13	16.02	1997	338	22.56	0.29	910.5	80.37	18.54	16.77
05/12/1997	26.48	17.1	1997	339	21.23	1.86	910.9	82.01	17.84	18.24
06/12/1997	25.1	12.67	1997	340	20.03	4.53	912.4	86.51	17.04	14.13
07/12/1997	25.45	13.5	1997	341	20.25	3.61	913.3	87.99	16.87	14.9
08/12/1997	28.37	21.42	1997	342	21.79	0	912.1	81.31	17.15	22.17
09/12/1997	28.95	21.31	1997	343	22.42	0	911.2	75.38	17.75	22
10/12/1997	29.94	21.02	1997	344	23.49	0	910.3	72.03	17.67	21.61
11/12/1997	29.5	20.2	1997	345	23.09	0	910.6	73.86	17.8	20.68
12/12/1997	28.63	16.2	1997	346	22.44	0.03	911.2	72.89	17.78	16.72
13/12/1997	23.83	11.05	1997	347	19.35	0.44	913	81.52	16.28	12.4
14/12/1997	19.71	10.87	1997	348	15.79	2.39	915.6	84.58	11.96	13.32
15/12/1997	18.46	12.53	1997	349	13.27	0.09	916.6	77.18	9.92	14.95
16/12/1997	21.48	20.16	1997	350	15.37	0.01	915.2	77.2	11.88	21.82
17/12/1997	23.66	17.71	1997	351	16.42	0.08	914.3	76.95	11.41	18.81
18/12/1997	23.89	15.77	1997	352	17.48	0.02	914.3	81.42	13.28	17.02
19/12/1997	24.64	15.48	1997	353	18.2	0	914.3	80.91	13.65	16.75
20/12/1997	26.89	20.77	1997	354	19.82	0.04	912.9	76.3	14.73	21.66
21/12/1997	29.17	21.64	1997	355	21.67	0.12	910.5	74.41	15.69	22.28
22/12/1997	28.14	18.04	1997	356	21.14	0.04	911.4	72.88	16.14	18.88
23/12/1997	27.8	20.41	1997	357	20.94	0.45	911.1	72.79	16.34	21.24
24/12/1997	29.21	20.48	1997	358	21.59	0.68	910	60.3	14.75	21
25/12/1997	29.22	20.34	1997	359	21.98	0.02	910.6	66.87	16.5	20.92
26/12/1997	29.04	20.16	1997	360	22.1	0.19	910.5	72.99	16.89	20.82
27/12/1997	27.71	16.42	1997	361	21.51	0.38	911.2	76.47	17.5	17.52
28/12/1997	25.32	16.27	1997	362	19.41	0.2	911.4	78.27	15.4	17.67
29/12/1997	22.2	11.12	1997	363	17.89	0.95	913.3	83.62	15.1	13.12
30/12/1997	18.19	11.88	1997	364	14.23	0.16	916	77.34	11.52	14.58
31/12/1997	23.06	11.16	1997	365	16.75	1.16	916.7	82.23	11.63	13.37
01/01/1998	23.28	7.52	1998	1	18.08	3.49	915.8	86.21	15.52	10.02
